SampleNumber,Time(ms),T(deg C),T(deg F),P(Pa),Alt(m),Alt(ft),%RH
2054,1076246,24.64,76.352,98752,216.443,710.904,46
2055,1076770,24.63,76.334,98756,216.580,710.566,46
2056,1077294,24.63,76.334,98747,216.821,711.354,46
2057,1077817,24.63,76.334,98750,216.580,710.566,46
2058,1078343,24.63,76.334,98750,216.580,710.566,46
2059,1078866,24.64,76.352,98752,216.443,710.115,46
2060,1079390,24.63,76.334,98747,216.821,710.566,46
2061,1079913,24.63,76.334,98750,216.580,710.566,46
2062,1080436,24.63,76.334,98750,216.580,710.566,46
2063,1080961,24.62,76.316,98749,216.649,710.791,46
2064,1081484,24.63,76.334,98756,216.099,708.988,46
2065,1082007,24.62,76.316,98749,216.232,709.421,46
2066,1082530,24.63,76.334,98750,216.580,710.566,46
2067,1083054,24.62,76.316,98754,216.232,709.421,46
2068,1083580,24.63,76.334,98759,215.856,708.190,46
2069,1084103,24.63,76.334,98748,216.752,711.129,46
2070,1084626,24.63,76.334,98750,216.580,710.566,46
2071,1085151,24.63,76.334,98756,216.340,709.777,46
2072,1085674,24.63,76.334,98756,216.099,708.988,46
2073,1086197,24.63,76.334,98750,216.580,710.566,46
2074,1086721,24.62,76.316,98746,216.890,709.205,46
2075,1087244,24.63,76.334,98750,216.580,710.566,46
2076,1087767,24.62,76.316,98749,216.715,711.008,46
2077,1088290,24.63,76.334,98750,216.580,708.988,46
2078,1088817,24.62,76.316,98749,216.715,711.008,46
2079,1089340,24.62,76.316,98749,216.649,710.791,46
2080,1089864,24.63,76.334,98753,216.340,710.566,46
2081,1090387,24.62,76.316,98755,216.406,709.993,46
2082,1090911,24.63,76.334,98756,216.099,708.988,46
2083,1091434,24.62,76.316,98749,216.649,710.791,46
2084,1091957,24.62,76.316,98754,216.232,711.008,46
2085,1092481,24.62,76.316,98746,216.406,709.993,46
2086,1093004,24.63,76.316,98761,215.685,707.627,46
2087,1093527,24.62,76.316,98751,216.232,709.421,46
2088,1094054,24.62,76.316,98754,216.232,709.421,46
2089,1094578,24.63,76.334,98751,216.512,710.340,46
2090,1095101,24.63,76.334,98756,216.099,709.777,46
2091,1095624,24.62,76.316,98749,216.406,709.993,46
2092,1096147,24.63,76.334,98754,216.269,709.543,46
2093,1096671,24.63,76.334,98750,216.580,710.566,46
2094,1097194,24.63,76.334,98750,216.580,708.988,46
2095,1097717,24.63,76.334,98759,215.856,708.190,46
2096,1098241,24.63,76.316,98752,216.406,709.993,46
2097,1098765,24.63,76.334,98753,216.340,709.777,46
2098,1099291,24.62,76.316,98754,216.232,709.421,46
2099,1099814,24.62,76.316,98751,216.475,710.219,46
2100,1100338,24.62,76.316,98751,216.475,711.008,46
2101,1100861,24.62,76.316,98754,216.232,709.421,46
2102,1101384,24.62,76.298,98748,216.786,711.242,47
2103,1101907,24.62,76.316,98749,216.715,711.008,46
2104,1102431,24.62,76.316,98749,216.715,710.219,46
2105,1102954,24.62,76.316,98749,216.890,711.580,46
2106,1103477,24.61,76.316,98749,216.715,711.008,46
2107,1104004,24.61,76.298,98753,216.372,709.881,46
2108,1104527,24.62,76.316,98755,216.166,709.205,46
2109,1105050,24.62,76.316,98749,216.715,711.008,46
2110,1105573,24.62,76.316,98751,216.475,710.219,46
2111,1106097,24.63,76.334,98750,216.580,711.354,46
2112,1106620,24.61,76.298,98753,216.372,709.881,46
2113,1107143,24.62,76.316,98754,216.232,709.421,46
2114,1107666,24.62,76.316,98752,216.406,709.993,46
2115,1108190,24.62,76.316,98751,216.475,710.219,46
2116,1108713,24.63,76.334,98756,216.099,708.988,46
2117,1109239,24.62,76.316,98751,216.475,709.421,46
2118,1109763,24.62,76.316,98749,216.475,710.219,46
2119,1110287,24.62,76.334,98757,216.028,708.754,46
2120,1110810,24.63,76.334,98750,216.580,710.566,46
2121,1111333,24.61,76.298,98753,216.372,711.458,46
2122,1111857,24.62,76.316,98752,216.406,709.993,46
2123,1112380,24.62,76.334,98761,215.616,707.401,46
2124,1112903,24.62,76.316,98752,216.406,709.993,46
2125,1113426,24.63,76.334,98753,216.340,709.777,46
2126,1113951,24.62,76.316,98749,216.649,710.791,46
2127,1114477,24.63,76.334,98744,217.064,710.566,46
2128,1115000,24.62,76.316,98754,216.232,709.421,46
2129,1115524,24.62,76.316,98755,216.166,709.205,46
2130,1116047,24.63,76.334,98756,216.099,708.988,46
2131,1116575,24.62,76.316,98755,216.166,709.205,46
2132,1117100,24.62,76.316,98749,216.649,710.791,46
2133,1117623,24.63,76.334,98756,216.099,708.988,46
2134,1118146,24.63,76.316,98754,216.232,709.421,46
2135,1118669,24.62,76.316,98751,216.475,710.219,46
2136,1119193,24.62,76.316,98749,216.475,710.219,46
2137,1119719,24.63,76.334,98750,216.580,710.566,46
2138,1120243,24.63,76.334,98756,216.099,709.777,46
2139,1120766,24.62,76.316,98761,216.406,709.993,46
2140,1121290,24.62,76.316,98761,215.685,707.627,46
2141,1121813,24.64,76.352,98757,215.962,708.537,46
2142,1122336,24.63,76.334,98759,215.856,709.777,46
2143,1122860,24.63,76.334,98756,216.340,709.777,46
2144,1123383,24.63,76.316,98749,216.649,710.791,46
2145,1123906,24.63,76.334,98756,216.099,708.988,46
2146,1124430,24.62,76.316,98751,216.475,710.219,46
2147,1124957,24.62,76.316,98758,215.925,708.416,46
2148,1125480,24.63,76.334,98756,216.099,709.777,46
2149,1126003,24.62,76.316,98749,216.649,710.791,46
2150,1126526,24.62,76.316,98755,216.166,709.205,46
2151,1127050,24.63,76.334,98753,216.340,709.777,46
2152,1127574,24.61,76.298,98759,215.819,711.242,46
2153,1128097,24.62,76.316,98746,216.956,711.797,46
2154,1128621,24.63,76.334,98750,216.580,710.566,46
2155,1129144,24.62,76.316,98754,216.232,709.421,46
2156,1129667,24.63,76.316,98752,216.406,709.993,46
2157,1130193,24.63,76.334,98750,216.580,710.566,46
2158,1130717,24.62,76.316,98751,215.991,708.632,46
2159,1131241,24.63,76.334,98756,216.099,708.988,46
2160,1131764,24.63,76.334,98753,216.340,709.777,46
2161,1132288,24.62,76.316,98749,216.649,709.993,46
2162,1132811,24.63,76.334,98753,216.099,708.988,46
2163,1133334,24.63,76.298,98748,216.786,711.242,46
2164,1133857,24.62,76.316,98754,216.232,709.421,46
2165,1134382,24.62,76.316,98754,216.232,709.421,46
2166,1134908,24.61,76.298,98753,216.372,709.881,46
2167,1135431,24.63,76.334,98753,216.340,708.988,46
2168,1135954,24.63,76.334,98756,216.580,710.566,46
0,107,24.42,75.956,98750,216.554,710.479,49
1,647,24.59,76.262,98755,216.163,709.196,49
2,1186,24.62,76.316,98757,215.751,707.843,49
3,1726,24.63,76.352,98757,215.962,708.537,48
4,2272,24.63,76.334,98757,216.028,708.754,48
5,2822,24.65,76.370,98751,216.546,710.453,48
6,3374,24.64,76.352,98757,215.962,708.537,47
7,3940,24.66,76.388,98761,215.687,707.635,47
8,4491,24.66,76.388,98758,216.168,709.213,47
9,5041,24.66,76.388,98755,216.168,709.213,47
10,5593,24.66,76.388,98761,215.619,707.410,47
11,6144,24.65,76.370,98757,215.996,708.650,47
12,6695,24.66,76.388,98755,216.168,709.213,47
13,7246,24.66,76.388,98756,216.102,708.996,47
14,7798,24.66,76.388,98756,216.102,708.996,47
15,8348,24.67,76.406,98757,216.033,708.771,47
16,8900,24.67,76.406,98757,216.033,708.771,47
17,9450,24.67,76.406,98759,215.793,707.982,47
18,10020,24.67,76.424,98755,216.139,709.118,47
19,10572,24.68,76.424,98758,215.896,708.320,46
20,11124,24.69,76.442,98760,215.759,707.869,46
21,11676,24.67,76.406,98757,216.205,709.335,46
22,12226,24.67,76.406,98760,215.722,707.748,47
23,12778,24.68,76.424,98759,215.830,708.104,46
24,13328,24.68,76.424,98758,215.896,708.320,47
25,13879,24.67,76.406,98757,215.481,706.959,47
26,14430,24.69,76.406,98757,216.033,708.771,46
27,14981,24.69,76.442,98760,215.759,708.667,46
28,15549,24.68,76.424,98752,216.380,709.907,46
29,16102,24.67,76.406,98762,216.033,708.771,46
30,16653,24.68,76.424,98755,216.139,709.118,47
31,17205,24.68,76.424,98758,215.896,708.320,47
32,17756,24.68,76.424,98753,216.311,708.892,46
33,18308,24.68,76.424,98755,216.139,709.118,47
34,18831,24.69,76.442,98757,216.002,708.667,46
35,19353,24.69,76.442,98755,216.173,708.442,46
36,19876,24.68,76.424,98756,215.830,708.104,46
37,20400,24.69,76.442,98754,216.242,709.456,47
38,20923,24.69,76.442,98757,216.002,709.456,46
39,21449,24.68,76.424,98759,216.311,709.681,46
40,21972,24.69,76.442,98754,216.242,709.456,47
41,22495,24.69,76.442,98760,215.759,707.869,46
42,23018,24.69,76.442,98751,216.483,707.869,46
43,23541,24.69,76.442,98754,216.242,710.245,47
44,24065,24.69,76.442,98757,216.002,708.667,46
45,24588,24.69,76.442,98760,215.759,707.869,46
46,25111,24.70,76.460,98762,215.555,707.202,46
47,25634,24.69,76.442,98755,216.173,710.028,46
48,26157,24.70,76.460,98757,215.796,707.991,46
49,26680,24.69,76.460,98759,215.864,708.216,46
50,27206,24.70,76.460,98756,216.105,709.005,46
51,27729,24.70,76.460,98761,215.864,708.216,46
52,28253,24.70,76.442,98757,216.002,708.667,46
53,28775,24.69,76.442,98761,215.693,707.653,46
54,29298,24.70,76.460,98759,215.864,709.005,46
55,29821,24.70,76.460,98759,215.864,709.005,47
0,162,24.60,76.316,98766,215.267,706.257,47
1,1208,24.81,76.658,98759,215.809,707.237,47
2,2252,24.82,76.676,98764,215.362,706.569,47
3,3309,24.83,76.694,98769,214.984,707.705,47
4,4365,24.84,76.712,98767,215.156,705.893,47
0,121,24.85,76.730,98766,215.262,706.240,47
1,1177,24.83,76.694,98760,215.708,707.705,47
2,2234,24.85,76.730,98763,215.502,705.442,46
3,3291,24.85,76.730,98766,215.262,706.240,46
4,4348,24.85,76.730,98760,215.743,707.817,46
5,5405,24.85,76.730,98768,215.019,705.442,46
6,6462,24.85,76.730,98766,215.193,706.812,46
7,7519,24.86,76.730,98771,215.262,706.240,46
8,8593,24.86,76.748,98764,215.368,706.586,47
9,9650,24.85,76.730,98766,215.193,708.390,47
10,10706,24.86,76.748,98770,214.887,705.009,47
11,11763,24.86,76.748,98770,214.887,705.009,47
12,12820,24.85,76.730,98769,214.953,707.601,47
13,13878,24.85,76.730,98764,215.436,706.812,47
14,14935,24.86,76.748,98759,215.851,708.173,47
15,15992,24.85,76.730,98760,215.743,707.817,46
16,17049,24.85,76.730,98761,215.677,706.014,47
17,18106,24.86,76.748,98762,215.611,707.384,46
18,19163,24.86,76.748,98764,215.368,706.586,46
19,20237,24.86,76.748,98765,215.299,703.986,47
20,21293,24.85,76.730,98769,214.953,705.225,46
21,22350,24.86,76.748,98762,215.611,707.384,46
22,23407,24.86,76.748,98764,215.368,705.798,46
23,24465,24.85,76.730,98758,215.917,706.812,46
24,25523,24.86,76.748,98764,215.368,706.586,46
25,26580,24.85,76.730,98763,215.502,707.029,46
26,27637,24.86,76.748,98764,215.851,708.173,46
27,28695,24.85,76.730,98761,215.677,706.014,46
28,29723,24.86,76.748,98762,215.611,707.384,46
29,30755,24.86,76.748,98764,215.368,706.586,46
30,31784,24.86,76.748,98774,214.575,703.986,46
31,32814,24.87,76.766,98766,215.230,705.347,46
32,33842,24.86,76.748,98762,215.539,707.150,47
33,34871,24.86,76.748,98764,215.368,706.586,46
34,35900,24.87,76.766,98760,215.714,707.722,46
35,36928,24.88,76.748,98770,214.887,705.009,46
36,37957,24.88,76.784,98770,214.852,705.685,46
37,38986,24.87,76.766,98766,215.230,706.136,46
38,40014,24.86,76.748,98760,215.780,707.939,46
39,41043,24.87,76.766,98760,215.714,706.136,46
40,42076,24.86,76.748,98762,215.539,706.361,46
41,43105,24.87,76.766,98766,215.230,706.136,47
42,44133,24.88,76.784,98773,214.612,704.107,46
43,45162,24.87,76.766,98766,214.990,705.347,46
44,46191,24.87,76.766,98769,214.990,705.347,46
45,47219,24.86,76.748,98760,215.780,706.361,46
46,48248,24.86,76.748,98764,215.368,706.586,46
47,49277,24.87,76.766,98772,214.749,704.558,46
48,50306,24.88,76.784,98773,214.612,704.107,46
49,51335,24.86,76.748,98764,215.368,706.586,46
50,52364,24.85,76.730,98761,215.677,707.601,46
51,53396,24.87,76.766,98769,214.990,705.347,46
52,54424,24.86,76.748,98762,215.851,708.173,46
53,55453,24.87,76.766,98766,215.230,706.136,46
54,56482,24.87,76.766,98763,215.230,706.136,46
55,57511,24.86,76.766,98766,215.230,706.136,46
56,58541,24.87,76.766,98760,215.714,705.347,46
57,59569,24.87,76.766,98769,214.990,705.347,46
58,60598,24.87,76.766,98775,214.506,704.558,46
59,61627,24.85,76.730,98760,215.743,707.817,46
60,62656,24.86,76.748,98764,215.368,706.586,46
61,63688,24.86,76.748,98767,215.127,705.798,46
62,64716,24.86,76.748,98765,215.299,706.361,46
63,65745,24.86,76.748,98770,214.887,705.009,46
64,66775,24.86,76.748,98762,215.611,707.384,46
65,67804,24.86,76.748,98759,215.851,708.173,46
66,68833,24.86,76.748,98764,215.368,706.586,46
67,69861,24.86,76.748,98760,215.780,706.361,46
68,70890,24.86,76.748,98767,215.127,705.798,46
69,71919,24.86,76.748,98753,216.335,706.586,46
70,72948,24.86,76.748,98768,215.056,705.564,46
71,73977,24.86,76.748,98770,214.887,705.798,46
72,75009,24.86,76.766,98772,214.749,704.558,46
73,76038,24.87,76.766,98760,215.714,704.558,46
74,77067,24.87,76.766,98763,215.473,706.933,47
75,78096,24.86,76.748,98760,215.780,707.939,46
76,79125,24.86,76.748,98759,215.368,706.586,46
77,80153,24.86,76.748,98759,215.851,708.173,46
78,81182,24.86,76.748,98764,215.368,706.586,46
79,82211,24.86,76.748,98762,215.611,707.384,46
80,83240,24.87,76.766,98772,214.749,706.136,46
81,84270,24.86,76.748,98770,214.887,705.009,47
82,85298,24.86,76.748,98762,215.539,706.361,47
83,86330,24.86,76.748,98765,215.299,706.361,46
84,87359,24.87,76.766,98760,215.714,704.558,47
85,88388,24.86,76.748,98770,215.851,708.173,47
86,89417,24.86,76.748,98770,214.887,705.009,47
87,90446,24.86,76.748,98764,215.368,706.586,46
88,91474,24.86,76.748,98768,215.056,705.564,47
89,92504,24.86,76.748,98767,215.127,705.798,47
90,93533,24.86,76.748,98764,215.368,706.586,47
91,94562,24.85,76.748,98762,215.539,707.150,46
92,95590,24.86,76.748,98762,215.611,707.384,47
93,96622,24.87,76.766,98772,214.749,704.558,47
94,97651,24.85,76.730,98764,215.193,706.014,47
95,98680,24.87,76.748,98765,215.299,706.361,46
96,99709,24.86,76.748,98771,214.815,704.775,46
97,100739,24.87,76.766,98763,215.473,706.933,46
98,101767,24.86,76.748,98764,215.368,706.586,46
99,102796,24.87,76.766,98766,214.506,703.760,47
100,103825,24.86,76.766,98772,214.749,704.558,47
101,104854,24.86,76.748,98765,215.299,707.939,47
102,105883,24.87,76.730,98764,215.436,706.812,46
103,106912,24.86,76.748,98771,215.539,707.150,47
104,107944,24.86,76.748,98770,214.887,705.009,46
105,108974,24.87,76.766,98766,215.230,705.347,47
106,110003,24.87,76.748,98770,214.887,705.009,46
107,111032,24.86,76.748,98764,215.368,707.384,46
108,112061,24.86,76.748,98764,215.368,706.586,46
109,113090,24.87,76.766,98766,215.230,706.136,46
110,114119,24.87,76.766,98772,215.230,706.136,46
111,115148,24.87,76.766,98766,215.230,706.136,47
112,116177,24.87,76.766,98763,215.473,706.933,47
113,117206,24.87,76.766,98760,215.714,707.722,46
114,118238,24.86,76.748,98760,215.539,707.150,46
115,119267,24.86,76.748,98760,215.780,707.939,46
116,120296,24.87,76.766,98760,215.714,706.136,47
117,121325,24.86,76.766,98763,215.473,706.933,47
118,122354,24.88,76.784,98773,214.612,705.685,47
119,123383,24.85,76.730,98764,215.436,706.812,47
120,124411,24.88,76.784,98762,215.576,707.271,46
121,125441,24.88,76.784,98762,215.093,705.685,46
122,126470,24.87,76.766,98772,214.678,704.324,46
123,127499,24.87,76.766,98766,215.230,706.933,47
124,128532,24.87,76.766,98769,214.990,705.347,47
125,129560,24.86,76.748,98760,215.056,705.564,46
126,130589,24.87,76.766,98766,215.230,706.136,46
127,131618,24.88,76.784,98768,215.093,704.896,47
128,132647,24.87,76.766,98769,214.990,705.347,47
129,133677,24.87,76.766,98766,215.230,706.136,46
130,134705,24.88,76.784,98768,215.336,706.482,46
131,135734,24.87,76.766,98766,215.230,706.136,47
132,136763,24.87,76.766,98763,215.473,706.136,46
133,137792,24.87,76.766,98763,215.473,706.933,47
134,138821,24.87,76.766,98766,215.473,706.933,46
135,139853,24.86,76.748,98765,215.299,706.361,46
136,140881,24.87,76.766,98761,215.642,705.910,47
137,141911,24.87,76.766,98766,215.230,706.136,46
138,142940,24.88,76.784,98770,214.852,704.896,47
139,143969,24.88,76.784,98770,214.852,704.896,47
140,144998,24.87,76.766,98766,215.230,706.136,46
141,146027,24.87,76.766,98766,215.714,707.722,47
142,147061,24.87,76.766,98766,214.749,704.558,47
143,148090,24.87,76.766,98769,214.990,705.347,47
144,149120,24.87,76.766,98772,214.749,704.558,47
145,150152,24.88,76.784,98768,215.093,705.685,47
146,151181,24.88,76.784,98768,214.852,704.896,47
147,152210,24.87,76.766,98766,215.230,706.136,47
148,153239,24.86,76.748,98771,214.815,707.939,47
149,154268,24.88,76.784,98762,215.576,707.271,47
150,155296,24.86,76.748,98762,215.611,707.384,47
151,156325,24.87,76.766,98766,215.473,706.933,47
152,157355,24.88,76.784,98773,214.612,704.107,47
153,158384,24.88,76.784,98768,215.093,707.271,47
154,159413,24.88,76.766,98772,214.749,705.347,47
155,160445,24.88,76.784,98765,215.093,705.685,47
156,161474,24.87,76.766,98766,215.230,706.136,47
157,162503,24.88,76.784,98762,215.576,707.271,46
158,163532,24.88,76.766,98763,215.473,706.933,47
159,164561,24.87,76.766,98760,215.714,706.136,47
160,165591,24.88,76.784,98773,214.612,704.107,47
161,166620,24.88,76.784,98769,214.955,705.234,47
162,167648,24.86,76.748,98765,215.299,706.361,47
163,168677,24.88,76.766,98772,214.749,704.558,47
164,169706,24.87,76.766,98763,215.473,706.136,47
165,170738,24.88,76.784,98770,214.852,704.896,47
166,171767,24.88,76.784,98773,214.612,705.685,47
167,172796,24.88,76.784,98774,214.543,703.882,46
168,173826,24.88,76.784,98769,214.955,705.234,47
169,174855,24.88,76.784,98768,215.093,705.685,47
170,175884,24.87,76.766,98766,215.230,706.136,47
171,176913,24.87,76.766,98772,215.230,706.136,47
172,177942,24.88,76.766,98766,215.230,706.136,46
173,178971,24.87,76.766,98772,214.749,706.136,47
174,180000,24.87,76.766,98775,214.506,703.760,47
175,181028,24.88,76.784,98773,215.093,705.685,46
176,182061,24.87,76.766,98764,215.402,706.699,47
177,183090,24.87,76.766,98766,215.230,706.136,47
178,184119,24.86,76.784,98765,215.336,706.482,47
179,185148,24.88,76.784,98774,214.543,704.671,47
180,186177,24.88,76.784,98766,215.267,706.257,47
181,187206,24.88,76.784,98770,214.852,704.896,46
182,188235,24.88,76.784,98772,214.715,704.445,47
183,189264,24.88,76.784,98773,214.612,704.107,47
184,190294,24.86,76.748,98765,215.056,705.564,47
185,191323,24.87,76.766,98766,215.230,704.558,47
186,192355,24.88,76.784,98773,214.612,704.107,47
187,193384,24.86,76.748,98771,214.815,704.775,47
188,194413,24.88,76.784,98768,215.093,705.685,47
189,195441,24.86,76.748,98768,215.056,705.564,47
190,196470,24.86,76.748,98765,215.299,706.361,47
191,197499,24.87,76.766,98760,215.714,707.722,46
192,198529,24.87,76.766,98769,214.990,705.347,46
193,199558,24.87,76.766,98772,214.990,705.347,46
194,200587,24.88,76.784,98770,214.852,704.896,47
195,201616,24.87,76.766,98766,215.473,706.933,47
196,202648,24.87,76.766,98772,214.749,704.558,47
197,203677,24.87,76.766,98766,215.230,706.136,46
198,204705,24.86,76.748,98764,215.368,706.586,46
199,205734,24.87,76.766,98772,214.749,704.558,46
200,206764,24.87,76.766,98766,215.230,706.136,47
201,207793,24.87,76.766,98769,214.990,705.347,47
202,208822,24.87,76.766,98769,214.266,702.971,47
203,209850,24.88,76.766,98766,215.230,706.136,46
204,210879,24.87,76.766,98769,214.990,704.558,47
205,211907,24.88,76.784,98770,214.852,704.896,47
206,212939,24.86,76.748,98765,215.299,707.150,47
207,213968,24.87,76.784,98773,214.612,704.107,47
208,214996,24.87,76.766,98766,215.230,706.136,47
209,216026,24.88,76.784,98766,214.955,705.234,47
210,217055,24.87,76.766,98766,215.230,706.136,47
211,218083,24.87,76.766,98772,214.749,706.136,47
212,219112,24.88,76.766,98761,215.642,707.488,47
213,220141,24.88,76.784,98768,215.027,705.468,47
214,221169,24.88,76.784,98762,215.576,707.271,46
215,222198,24.88,76.784,98764,215.439,706.821,47
216,223229,24.88,76.784,98763,215.508,707.046,47
217,224259,24.88,76.784,98765,215.336,705.685,47
218,225288,24.88,76.784,98766,215.196,706.023,46
219,226317,24.88,76.784,98762,215.576,707.271,47
220,227346,24.88,76.784,98768,215.267,706.257,47
221,228375,24.88,76.784,98766,215.196,706.023,47
222,229404,24.88,76.784,98766,215.267,703.882,47
223,230433,24.88,76.784,98766,215.196,706.023,47
224,231462,24.88,76.784,98769,214.955,707.609,47
225,232492,24.88,76.784,98768,215.027,705.468,47
226,233520,24.88,76.784,98766,215.439,706.821,47
227,234552,24.87,76.784,98768,215.093,705.685,47
228,235581,24.89,76.802,98767,215.130,705.017,47
229,236610,24.89,76.802,98771,214.821,704.792,47
230,237639,24.87,76.766,98769,214.990,705.347,47
231,238668,24.88,76.784,98772,215.439,706.821,47
232,239697,24.89,76.802,98765,215.304,706.378,47
233,240727,24.88,76.784,98769,214.955,705.234,47
234,241756,24.88,76.784,98764,215.439,706.821,47
235,242785,24.89,76.802,98770,214.889,705.017,47
236,243814,24.89,76.802,98770,214.889,705.017,47
237,244845,24.89,76.802,98773,214.649,704.229,47
238,245874,24.88,76.784,98766,215.196,706.023,47
239,246903,24.88,76.784,98769,214.955,705.234,47
240,247932,24.88,76.784,98764,215.439,706.821,46
241,248962,24.88,76.784,98769,214.955,705.234,47
242,249991,24.89,76.802,98762,214.580,704.003,47
243,251020,24.89,76.802,98764,215.370,706.595,47
244,252049,24.89,76.802,98762,215.304,706.378,47
245,253078,24.89,76.802,98770,214.889,705.017,46
246,254107,24.88,76.784,98769,214.955,704.445,47
247,255139,24.89,76.802,98764,215.370,706.595,46
248,256168,24.89,76.802,98771,214.821,704.792,47
249,257197,24.89,76.802,98768,215.064,705.590,47
250,258226,24.89,76.802,98765,215.304,706.378,46
251,259255,24.89,76.802,98764,215.370,706.595,47
252,260284,24.89,76.802,98768,215.304,706.378,47
253,261313,24.89,76.802,98770,214.889,705.017,47
254,262342,24.88,76.784,98772,214.715,706.821,47
255,263371,24.89,76.802,98770,214.889,705.017,47
256,264400,24.89,76.802,98767,215.130,706.595,47
257,265433,24.89,76.802,98765,215.304,706.378,47
258,266462,24.89,76.802,98764,215.370,706.595,46
259,267491,24.88,76.784,98766,215.196,706.023,47
260,268520,24.89,76.802,98771,214.821,706.378,47
261,269549,24.89,76.802,98773,214.649,704.229,46
262,270578,24.89,76.802,98776,214.406,703.431,47
263,271607,24.89,76.802,98765,215.304,706.378,47
264,272636,24.89,76.802,98764,215.370,706.595,47
265,273666,24.89,76.802,98771,214.821,704.792,47
266,274695,24.89,76.802,98764,215.370,706.595,47
267,275723,24.88,76.802,98771,214.821,704.792,47
268,276755,24.89,76.802,98764,215.370,706.595,47
269,277784,24.89,76.802,98770,214.889,705.017,47
270,278813,24.88,76.784,98772,214.715,704.445,47
271,279842,24.89,76.802,98768,215.064,705.590,47
272,280871,24.89,76.802,98765,215.304,706.378,46
273,281901,24.89,76.802,98773,214.649,707.393,47
274,282930,24.89,76.802,98765,215.304,706.378,47
275,283959,24.89,76.802,98776,214.406,705.806,47
276,284988,24.89,76.802,98765,215.304,706.378,48
277,286017,24.88,76.784,98769,215.439,706.821,48
278,287049,24.89,76.784,98764,215.439,706.821,48
279,288078,24.89,76.802,98771,214.821,705.590,47
280,289107,24.90,76.802,98767,215.130,705.806,47
281,290136,24.89,76.802,98770,214.889,704.229,47
282,291165,24.90,76.820,98772,214.752,704.567,47
283,292194,24.90,76.820,98769,214.992,705.356,47
284,293223,24.89,76.802,98768,215.304,706.378,47
285,294252,24.89,76.820,98778,214.202,702.763,47
286,295281,24.90,76.820,98769,214.992,706.942,47
287,296309,24.89,76.802,98765,215.304,706.378,46
288,297342,24.90,76.820,98769,214.268,702.980,46
289,298372,24.90,76.820,98778,214.202,702.763,46
290,299401,24.90,76.820,98767,215.167,705.928,47
291,300429,24.90,76.820,98770,214.926,705.139,47
292,301458,24.89,76.802,98771,214.821,704.792,47
293,302487,24.90,76.820,98777,214.268,702.980,47
294,303516,24.90,76.820,98766,215.233,706.144,47
295,304545,24.89,76.802,98771,214.821,704.792,47
296,305574,24.90,76.820,98783,213.787,701.402,47
297,306603,24.91,76.838,98773,214.615,707.280,47
298,307635,24.90,76.820,98772,214.752,704.567,47
299,308664,24.90,76.820,98767,215.407,706.717,47
300,309693,24.90,76.802,98771,214.821,704.792,47
301,310722,24.90,76.820,98777,214.268,704.567,47
302,311751,24.90,76.820,98766,215.233,706.144,47
303,312780,24.89,76.802,98765,215.304,706.378,47
304,313809,24.89,76.802,98767,215.370,706.595,47
305,314839,24.89,76.802,98762,215.613,707.393,47
306,315867,24.89,76.802,98771,214.821,704.792,47
307,316896,24.89,76.820,98767,215.167,705.928,47
308,317925,24.89,76.802,98776,215.064,705.590,47
309,318957,24.90,76.820,98775,214.443,703.552,47
310,319986,24.90,76.820,98767,215.167,704.341,46
311,321015,24.90,76.820,98774,214.509,703.769,47
312,322044,24.91,76.838,98776,214.374,702.529,47
313,323074,24.90,76.820,98770,214.926,705.139,47
314,324103,24.90,76.820,98772,214.683,704.341,46
315,325132,24.90,76.820,98772,215.167,705.928,46
316,326161,24.91,76.820,98772,214.752,704.567,46
317,327190,24.91,76.838,98768,215.098,705.702,46
318,328218,24.90,76.820,98767,215.167,705.928,46
319,329250,24.91,76.838,98773,214.374,703.327,46
320,330279,24.90,76.820,98761,215.650,707.514,47
321,331309,24.90,76.820,98772,214.683,705.139,46
322,332338,24.90,76.820,98772,214.752,704.567,46
323,333367,24.90,76.820,98767,215.167,706.717,46
324,334396,24.89,76.802,98765,215.304,706.378,46
325,335425,24.90,76.820,98772,214.683,704.341,46
326,336454,24.90,76.820,98767,214.683,704.341,47
327,337483,24.91,76.838,98770,214.855,704.905,46
328,338512,24.90,76.820,98769,214.992,704.567,46
329,339545,24.90,76.820,98769,214.992,705.356,46
330,340574,24.90,76.820,98772,214.443,703.552,47
331,341602,24.90,76.820,98766,215.233,706.144,46
332,342631,24.89,76.802,98771,214.821,705.590,46
333,343660,24.90,76.820,98767,215.167,705.928,46
334,344689,24.90,76.820,98766,215.233,706.144,46
335,345718,24.91,76.838,98770,214.855,704.905,46
336,346747,24.91,76.838,98770,214.855,704.905,47
337,347777,24.90,76.820,98770,215.167,705.928,46
338,348806,24.90,76.820,98761,215.650,707.514,46
339,349838,24.90,76.802,98768,215.064,705.590,46
340,350867,24.90,76.820,98772,214.683,705.928,46
341,351896,24.90,76.820,98767,215.167,705.928,47
342,352925,24.89,76.802,98771,214.821,704.792,47
343,353954,24.90,76.820,98766,214.992,705.356,46
344,354982,24.90,76.820,98770,214.926,705.139,46
345,356012,24.89,76.802,98771,214.821,707.167,46
346,357041,24.90,76.802,98768,215.064,705.590,46
347,358070,24.90,76.820,98767,215.167,706.717,46
348,359099,24.90,76.820,98772,214.752,704.567,46
349,360128,24.90,76.820,98778,214.202,702.763,47
350,361160,24.90,76.820,98770,214.926,705.139,46
